song_id,filename,musical_key,bpm,camelot,energy
6981250545b3ed6af2d72de3,6981250545b3ed6af2d72de3.mp3,D# Minor,126.0,2A,
698125bd45b3ed6af2d72e02,698125bd45b3ed6af2d72e02.mp3,E Major,130.0,12B,
698214640e457111f8e68a81,698214640e457111f8e68a81.mp3,F Major,121.0,7B,
698215aa0e457111f8e68acc,698215aa0e457111f8e68acc.mp3,C# Major,122.0,3B,
6982161b0e457111f8e68aee,6982161b0e457111f8e68aee.mp3,G Minor,122.0,6A,
698218ed0e457111f8e68bad,698218ed0e457111f8e68bad.mp3,G# Major,122.0,4B,
69821a700e457111f8e68bf9,69821a700e457111f8e68bf9.mp3,G Major,124.0,9B,
69821aca0e457111f8e68c29,69821aca0e457111f8e68c29.mp3,F# Major,120.0,2B,
69821b500e457111f8e68c55,69821b500e457111f8e68c55.mp3,G# Major,121.0,4B,
69821bae0e457111f8e68c7c,69821bae0e457111f8e68c7c.mp3,G# Major,121.0,4B,
69821c1f0e457111f8e68cad,69821c1f0e457111f8e68cad.mp3,F Major,125.0,7B,
69821d180e457111f8e68d12,69821d180e457111f8e68d12.mp3,E Major,123.0,12B,
69821d860e457111f8e68d54,69821d860e457111f8e68d54.mp3,E Major,124.0,12B,
69821df30e457111f8e68d82,69821df30e457111f8e68d82.mp3,G# Major,126.0,4B,
69821e3d0e457111f8e68d9e,69821e3d0e457111f8e68d9e.mp3,F Major,123.0,7B,
6982208e0e457111f8e68e21,6982208e0e457111f8e68e21.mp3,A# Major,122.0,6B,
698221460e457111f8e68e70,698221460e457111f8e68e70.mp3,F Major,125.0,7B,
698222580e457111f8e68ec2,698222580e457111f8e68ec2.mp3,F Major,120.0,7B,
698222f50e457111f8e68ee9,698222f50e457111f8e68ee9.mp3,D Major,121.0,10B,
698231600e457111f8e69115,698231600e457111f8e69115.mp3,F# Major,123.0,2B,
698231be0e457111f8e69133,698231be0e457111f8e69133.mp3,G Major,126.0,9B,
698232230e457111f8e69193,698232230e457111f8e69193.mp3,G Minor,120.0,6A,
698232f40e457111f8e691f7,698232f40e457111f8e691f7.mp3,D Major,120.0,10B,
698233550e457111f8e69213,698233550e457111f8e69213.mp3,G Minor,123.0,6A,
698233a90e457111f8e69238,698233a90e457111f8e69238.mp3,F Major,125.0,7B,
698234170e457111f8e69260,698234170e457111f8e69260.mp3,E Major,125.0,12B,
698234f90e457111f8e6928a,698234f90e457111f8e6928a.mp3,G Major,124.0,9B,
698235470e457111f8e692a6,698235470e457111f8e692a6.mp3,E Major,123.0,12B,
698236960e457111f8e69451,698236960e457111f8e69451.mp3,A# Major,125.0,6B,
698237010e457111f8e69471,698237010e457111f8e69471.mp3,D# Major,130.0,5B,
6982375d0e457111f8e69492,6982375d0e457111f8e69492.mp3,E Major,125.0,12B,
698238590e457111f8e694de,698238590e457111f8e694de.mp3,G Minor,127.0,6A,
698239e10e457111f8e69566,698239e10e457111f8e69566.mp3,E Minor,125.0,9A,
69823bd60e457111f8e69730,69823bd60e457111f8e69730.mp3,D Major,124.0,10B,
69823c230e457111f8e69745,69823c230e457111f8e69745.mp3,G Minor,123.0,6A,
69823c950e457111f8e6977e,69823c950e457111f8e6977e.mp3,C Minor,128.0,5A,
69823d3e0e457111f8e697b2,69823d3e0e457111f8e697b2.mp3,D Major,125.0,10B,
69823dec0e457111f8e69827,69823dec0e457111f8e69827.mp3,G# Major,117.0,4B,
69823e5a0e457111f8e6984f,69823e5a0e457111f8e6984f.mp3,F Major,125.0,7B,
6982402c0e457111f8e69932,6982402c0e457111f8e69932.mp3,G Major,122.0,9B,
698240e60e457111f8e69979,698240e60e457111f8e69979.mp3,G Minor,122.0,6A,
698244e40e457111f8e69a55,698244e40e457111f8e69a55.mp3,E Major,122.0,12B,
6982452f0e457111f8e69a6b,6982452f0e457111f8e69a6b.mp3,F# Major,122.0,2B,
698245fd0e457111f8e69ab1,698245fd0e457111f8e69ab1.mp3,D Minor,126.0,7A,
6982477e0e457111f8e69b02,6982477e0e457111f8e69b02.mp3,B Minor,120.0,10A,
698247cd0e457111f8e69b1e,698247cd0e457111f8e69b1e.mp3,F# Minor,124.0,11A,
698248770e457111f8e69b39,698248770e457111f8e69b39.mp3,F# Major,125.0,2B,
698248c30e457111f8e69b62,698248c30e457111f8e69b62.mp3,F# Minor,126.0,11A,
698249070e457111f8e69b81,698249070e457111f8e69b81.mp3,A Major,125.0,11B,
698249740e457111f8e69b97,698249740e457111f8e69b97.mp3,F Minor,126.0,4A,
69824a4c0e457111f8e69bbc,69824a4c0e457111f8e69bbc.mp3,A Minor,124.0,8A,
69824ad00e457111f8e69be1,69824ad00e457111f8e69be1.mp3,F Major,124.0,7B,
69824b390e457111f8e69bfc,69824b390e457111f8e69bfc.mp3,E Minor,122.0,9A,
69824bfe0e457111f8e69c19,69824bfe0e457111f8e69c19.mp3,C Major,119.0,8B,
698251990e457111f8e69c74,698251990e457111f8e69c74.mp3,A# Major,119.0,6B,
698252630e457111f8e69c89,698252630e457111f8e69c89.mp3,E Minor,122.0,9A,
698252d60e457111f8e69cb1,698252d60e457111f8e69cb1.mp3,A Major,119.0,11B,
698253450e457111f8e69cd0,698253450e457111f8e69cd0.mp3,G Minor,122.0,6A,
698253b70e457111f8e69cf7,698253b70e457111f8e69cf7.mp3,D# Major,109.0,5B,
6982543a0e457111f8e69d1f,6982543a0e457111f8e69d1f.mp3,C# Major,127.0,3B,
698254cc0e457111f8e69d38,698254cc0e457111f8e69d38.mp3,E Major,127.0,12B,
698255560e457111f8e69d57,698255560e457111f8e69d57.mp3,F Major,125.0,7B,
698255cc0e457111f8e69d7c,698255cc0e457111f8e69d7c.mp3,E Major,124.0,12B,
6982563f0e457111f8e69d97,6982563f0e457111f8e69d97.mp3,E Major,124.0,12B,
6982579a0e457111f8e69df3,6982579a0e457111f8e69df3.mp3,E Major,126.0,12B,
698259160e457111f8e69e54,698259160e457111f8e69e54.mp3,C Major,126.0,8B,
698259b50e457111f8e69e7f,698259b50e457111f8e69e7f.mp3,C Major,126.0,8B,
69825ad60e457111f8e69ec3,69825ad60e457111f8e69ec3.mp3,A Major,125.0,11B,
69825b8e0e457111f8e69ee1,69825b8e0e457111f8e69ee1.mp3,A Major,123.0,11B,
698353a40e457111f8e6a5d4,698353a40e457111f8e6a5d4.mp3,D Minor,126.0,7A,
6983540e0e457111f8e6a5f8,6983540e0e457111f8e6a5f8.mp3,F Minor,128.0,4A,
698356180e457111f8e6a6b4,698356180e457111f8e6a6b4.mp3,D# Major,128.0,5B,
6983651c01f80dbc4efbe2df,6983651c01f80dbc4efbe2df.mp3,A Minor,132.0,8A,
6983657d01f80dbc4efbe4ab,6983657d01f80dbc4efbe4ab.mp3,A# Major,128.0,6B,
698366c401f80dbc4efbe534,698366c401f80dbc4efbe534.mp3,F Minor,130.0,4A,
6983675101f80dbc4efbe55c,6983675101f80dbc4efbe55c.mp3,D# Major,128.0,5B,
698368df01f80dbc4efbe6c0,698368df01f80dbc4efbe6c0.mp3,G Minor,123.0,6A,
69836f0401f80dbc4efbe897,69836f0401f80dbc4efbe897.mp3,G Minor,124.0,6A,
69836f7c01f80dbc4efbe8b4,69836f7c01f80dbc4efbe8b4.mp3,E Minor,128.0,9A,
69836fcd01f80dbc4efbe8dc,69836fcd01f80dbc4efbe8dc.mp3,F Minor,127.0,4A,
6983707b01f80dbc4efbe905,6983707b01f80dbc4efbe905.mp3,F Minor,126.0,4A,
698370cf01f80dbc4efbe923,698370cf01f80dbc4efbe923.mp3,D Minor,128.0,7A,
6983714301f80dbc4efbe94b,6983714301f80dbc4efbe94b.mp3,D Minor,129.0,7A,
6983722501f80dbc4efbea47,6983722501f80dbc4efbea47.mp3,G# Minor,130.0,1A,
6983729f01f80dbc4efbea63,6983729f01f80dbc4efbea63.mp3,A# Major,130.0,6B,
698372f901f80dbc4efbea87,698372f901f80dbc4efbea87.mp3,D Major,130.0,10B,
6983747401f80dbc4efbeab9,6983747401f80dbc4efbeab9.mp3,A Major,124.0,11B,
698374ed01f80dbc4efbead8,698374ed01f80dbc4efbead8.mp3,B Minor,124.0,10A,
6983759701f80dbc4efbeaf1,6983759701f80dbc4efbeaf1.mp3,E Minor,128.0,9A,
6983769601f80dbc4efbeb33,6983769601f80dbc4efbeb33.mp3,D# Minor,122.0,2A,
6983776601f80dbc4efbeb6a,6983776601f80dbc4efbeb6a.mp3,F Minor,129.0,4A,
6983792201f80dbc4efbef01,6983792201f80dbc4efbef01.mp3,F Major,126.0,7B,
698379fe01f80dbc4efbef36,698379fe01f80dbc4efbef36.mp3,G Minor,128.0,6A,
69837a5901f80dbc4efbef53,69837a5901f80dbc4efbef53.mp3,D# Minor,131.0,2A,
69837ab501f80dbc4efbef76,69837ab501f80dbc4efbef76.mp3,C Minor,128.0,5A,
69837cf801f80dbc4efbf073,69837cf801f80dbc4efbf073.mp3,D# Minor,128.0,2A,
69837d4b01f80dbc4efbf09c,69837d4b01f80dbc4efbf09c.mp3,G# Minor,129.0,1A,
69837d9c01f80dbc4efbf0b5,69837d9c01f80dbc4efbf0b5.mp3,D# Minor,128.0,2A,
6983807301f80dbc4efbf117,6983807301f80dbc4efbf117.mp3,D Major,128.0,10B,
6983811501f80dbc4efbf193,6983811501f80dbc4efbf193.mp3,C Major,126.0,8B,
698381c801f80dbc4efbf1b0,698381c801f80dbc4efbf1b0.mp3,G Minor,130.0,6A,
6983822801f80dbc4efbf1d0,6983822801f80dbc4efbf1d0.mp3,G Minor,124.0,6A,
698383b301f80dbc4efbf25d,698383b301f80dbc4efbf25d.mp3,E Major,131.0,12B,
6983844701f80dbc4efbf277,6983844701f80dbc4efbf277.mp3,G Minor,128.0,6A,
6983852301f80dbc4efbf2b0,6983852301f80dbc4efbf2b0.mp3,G Major,128.0,9B,
698385ee01f80dbc4efbf2ce,698385ee01f80dbc4efbf2ce.mp3,D Major,130.0,10B,
698386a501f80dbc4efbf313,698386a501f80dbc4efbf313.mp3,A Minor,127.0,8A,
6983877401f80dbc4efbf364,6983877401f80dbc4efbf364.mp3,G Minor,124.0,6A,
6983880e01f80dbc4efbf3ba,6983880e01f80dbc4efbf3ba.mp3,G# Minor,126.0,1A,
6983889001f80dbc4efbf3da,6983889001f80dbc4efbf3da.mp3,D# Minor,128.0,2A,
6983890201f80dbc4efbf403,6983890201f80dbc4efbf403.mp3,F Minor,122.0,4A,
698389b401f80dbc4efbf41e,698389b401f80dbc4efbf41e.mp3,F Minor,130.0,4A,
69838b2e01f80dbc4efbf487,69838b2e01f80dbc4efbf487.mp3,C Major,121.0,8B,
69838df4ad56ec6951a5b5b6,69838df4ad56ec6951a5b5b6.mp3,D# Major,130.0,5B,
69838e73ad56ec6951a5b5d7,69838e73ad56ec6951a5b5d7.mp3,D Minor,130.0,7A,
69838ee1ad56ec6951a5b5f3,69838ee1ad56ec6951a5b5f3.mp3,C Minor,122.0,5A,
69838f5bad56ec6951a5b612,69838f5bad56ec6951a5b612.mp3,A# Minor,132.0,3A,
69838fbcad56ec6951a5b630,69838fbcad56ec6951a5b630.mp3,G Minor,127.0,6A,
698390abad56ec6951a5b671,698390abad56ec6951a5b671.mp3,C Minor,130.0,5A,
69839291ad56ec6951a5b708,69839291ad56ec6951a5b708.mp3,B Minor,128.0,10A,
69839387ad56ec6951a5b73b,69839387ad56ec6951a5b73b.mp3,F Major,128.0,7B,
6983955fad56ec6951a5b7b2,6983955fad56ec6951a5b7b2.mp3,D Minor,127.0,7A,
698395cbad56ec6951a5b7d8,698395cbad56ec6951a5b7d8.mp3,B Major,126.0,1B,
698396cdad56ec6951a5b7fd,698396cdad56ec6951a5b7fd.mp3,C# Minor,131.0,12A,
6983a306ad56ec6951a5bbf7,6983a306ad56ec6951a5bbf7.mp3,C Minor,132.0,5A,
6983a377ad56ec6951a5bc56,6983a377ad56ec6951a5bc56.mp3,C Minor,127.0,5A,
6983a3f0ad56ec6951a5bca8,6983a3f0ad56ec6951a5bca8.mp3,C Minor,130.0,5A,
6983a4e2ad56ec6951a5bd46,6983a4e2ad56ec6951a5bd46.mp3,G Minor,128.0,6A,
6983a552ad56ec6951a5bd8b,6983a552ad56ec6951a5bd8b.mp3,E Minor,129.0,9A,
6983a628ad56ec6951a5be05,6983a628ad56ec6951a5be05.mp3,D# Major,126.0,5B,
6983a72cad56ec6951a5bedc,6983a72cad56ec6951a5bedc.mp3,D# Major,126.0,5B,
6983ac7aad56ec6951a5c099,6983ac7aad56ec6951a5c099.mp3,F Minor,118.0,4A,
6983adb0ad56ec6951a5c0c0,6983adb0ad56ec6951a5c0c0.mp3,G# Minor,93.0,1A,
6983ae9fad56ec6951a5c104,6983ae9fad56ec6951a5c104.mp3,D Minor,108.0,7A,
